i,t
158088,1
158089,1
158093,1
158094,1
158098,1
158099,1
158100,15
158102,1
158105,1
158109,12
158110,1
158112,1
158118,1
158119,1
158129,10
158130,4
158132,3
158162,1
158170,1
158181,11
158184,1
158186,1
158188,1
158189,15
158191,3
158193,7
158196,1
158202,1
158209,1
158219,1
158227,1
158228,1
158239,1
158241,1
158248,0
158263,1
158265,1
158268,1
158285,1
158291,1
158300,7
158304,1
158317,1
158320,1
158321,1
158323,1
158324,1
158336,1
158342,1
158345,1
158351,1
158354,1
158361,1
158380,1
158381,1
158382,1
158394,1
158400,1
158401,0
158402,1
158404,1
158413,1
158422,8
158423,1
158434,1
158442,1
158446,1
158448,1
158458,1
158459,1
158492,1
158499,1
158509,1
158511,1
158512,1
158515,1
158517,1
158522,1
158540,1
158543,1
158551,1
158568,1
158576,1
158591,1
158592,1
158595,1
158601,1
158633,1
158635,1
158636,1
158646,1
158652,1
158660,1
158662,1
158667,1
158668,0
158670,1
158675,5
158676,1
158686,1
158692,2
158693,1
158694,1
158695,1
158696,8
158697,1
158698,14
158699,1
158701,1
158702,1
158703,1
158704,1
158705,1
158706,15
158707,1
158708,1
158709,1
158710,1
158711,10
158712,0
158713,1
158731,1
158732,1
158762,1
158764,5
158765,1
158769,1
158787,1
158796,15
158797,6
158801,1
158803,1
158813,1
158821,1
158837,1
158841,1
158846,1
158864,1
158867,1
158870,1
158875,1
158878,1
158888,2
158889,1
158890,1
158893,1
158900,1
158906,1
158909,1
158910,1
158912,1
158916,1
158917,1
158926,1
158927,1
158929,1
158933,1
158934,1
158936,1
158959,1
158967,1
158974,1
158980,1
158987,1
158988,1
159007,1
159018,1
159036,1
159055,1
159057,1
159076,1
159077,1
159095,1
159097,1
159158,1
159161,1
159179,1
159187,1
159193,1
159194,1
159195,10
159208,1
159217,13
159224,11
159232,1
159255,1
159258,1
159261,1
159266,1
159273,1
159281,1
159282,1
159297,1
159305,1
159309,1
159310,1
159311,1
159313,11
159314,1
159320,1
159321,1
159324,1
159363,1
159388,1
159389,1
159391,1
159398,1
159428,1
159432,1
159442,1
159445,1
159456,1
159457,1
159459,9
159460,12
159461,1
159466,1
159475,1
159477,1
159478,1
159486,1
159492,1
159494,1
159499,1
159518,1
159549,4
159551,1
159564,10
159583,1
159591,14
159601,1
159605,12
159614,1
159618,1
159625,14
159631,1
159632,1
159634,1
159636,1
159637,1
159672,1
159678,1
159679,1
159680,1
159687,1
159690,1
159692,1
159695,1
159700,1
159705,1
159706,1
159707,1
159722,1
159727,1
159728,1
159738,1
159751,1
159765,1
159775,1
159776,1
159777,13
159779,1
159780,1
159781,1
159782,1
159783,1
159784,2
159785,1
159786,12
159787,0
159789,1
159790,1
159791,2
159792,1
159793,1
159796,1
159805,1
159809,1
159830,1
159849,1
159853,1
159863,10
159871,1
159874,1
159878,1
159884,1
159888,1
159898,1
159903,1
159904,1
159915,1
159925,1
159929,1
159931,6
159936,1
159949,4
159950,1
159952,1
159956,1
159957,5
159958,1
159959,1
159960,1
159964,6
159968,1
159972,1
159993,1
160003,7
160012,1
160031,1
160036,1
160049,1
160060,1
160063,1
160070,0
160073,1
160074,1
160076,1
160079,1
160080,1
160086,1
160089,1
160097,1
160098,1
160100,1
160111,1
160121,1
160133,1
160148,1
160156,1
160157,1
160162,1
160164,1
160176,1
160190,1
160193,1
160195,1
160208,1
160214,1
160221,1
160232,1
160233,1
160234,1
160235,1
160252,1
160258,1
160260,1
160262,1
160266,1
160267,1
160270,1
160275,1
160295,1
160296,1
160302,1
160330,5
160332,1
160338,1
160350,1
160354,1
160385,1
160389,1
160392,15
160394,7
160397,14
160398,1
160399,1
160400,1
160401,1
160409,1
160410,1
160411,1
160412,1
160415,1
160417,1
160418,1
160420,1
160423,1
160424,1
160425,1
160429,1
160432,1
160442,1
160451,1
160455,1
160458,1
160470,1
160477,1
160478,1
160493,1
160495,1
160503,1
160505,1
160506,1
160507,1
160508,1
160511,1
160512,1
160518,1
160521,1
160524,1
160525,1
160526,1
160532,1
160533,1
160534,1
160535,1
160539,1
160544,1
160559,1
160563,1
160584,1
160612,3
160626,1
160628,1
160643,1
160648,1
160651,1
160664,1
160666,1
160668,1
160671,1
160672,1
160680,1
160683,1
160684,1
160691,7
160692,6
160708,1
160718,1
160723,1
160727,1
160729,2
160736,1
160746,1
160747,1
160755,1
160782,1
160789,1
160790,1
160796,1
160797,1
160806,1
160807,1
160814,1
160831,1
160834,1
160838,0
160840,1
160843,1
160845,1
160848,1
160849,1
160850,1
160852,1
160857,1
160858,1
160859,1
160868,1
160898,12
160918,1
160930,1
160931,1
160932,1
160950,1
160953,1
160967,1
160969,1
160985,1
160986,11
160994,1
161014,2
161019,1
161022,1
161024,1
161032,1
161041,1
161053,1
161054,1
161065,1
161070,10
161077,1
161087,1
161091,1
161093,1
161097,1
161110,3
161119,11
161125,1
161126,1
161146,1
161148,1
161149,1
161150,1
161160,1
161192,1
161203,1
161204,1
161207,1
161211,1
161216,1
161221,1
161246,1
161247,1
161251,1
161256,1
161259,1
161265,1
161272,1
161273,1
161297,1
161306,1
161308,1
161311,1
161312,1
161320,1
161329,1
161344,1
161348,1
161357,1
161358,1
161360,9
161361,1
161362,5
161363,1
161381,1
161383,1
161388,1
161390,5
161394,1
161395,8
161398,1
161406,1
161410,1
161426,1
161429,1
161431,1
161432,1
161434,1
161441,1
161442,1
161449,6
161500,1
161505,2
161517,1
161525,1
161534,1
161535,8
161538,1
161541,1
161542,0
161543,13
161546,1
161549,1
161560,13
161562,1
161563,1
161564,1
161565,1
161566,1
161574,5
161586,1
161587,1
161589,1
161594,1
161595,1
161601,1
161625,1
161629,9
161632,1
161633,1
161637,1
161638,1
161643,1
161647,1
161649,1
161651,1
161666,1
161695,1
161696,1
161711,1
161712,1
161716,1
161719,1
161728,1
161729,1
161731,1
161735,1
161741,1
161742,1
161753,1
161763,1
161764,1
161766,1
161779,1
161781,1
161782,1
161785,1
161786,1
161788,1
161789,1
161795,1
161803,0
161809,1
161819,1
161820,1
161825,0
161828,1
161832,1
161836,1
161837,1
161838,4
161843,1
161850,1
161851,1
161852,1
161864,1
161872,1
161873,1
161876,1
161879,1
161881,1
161882,1
161883,1
161884,0
161893,1
161918,1
161923,8
161925,1
161933,1
161936,1
161950,1
161961,1
161962,1
161971,1
161978,1
161982,1
161988,1
161990,1
161992,1
161993,1
161999,1
162032,1
162036,1
162041,1
162042,1
162047,1
162052,1
162064,1
162075,1
162095,1
162125,1
162135,1
162136,1
162154,1
162181,7
162182,1
162184,1
162186,1
162187,1
162188,1
162189,1
162246,1
162264,1
162270,1
162274,5
162275,1
162281,1
162283,14
162285,1
162286,1
162287,8
162289,1
162292,9
162293,4
162304,1
162309,1
162320,1
162321,1
162326,1
162328,1
162332,1
162336,1
162337,1
162350,1
162353,1
162362,1
162364,1
162372,1
162382,1
162388,1
162392,1
162403,1
162414,1
162416,1
162428,1
162432,1
162433,1
162441,1
162446,1
162452,1
162454,1
162455,1
162456,1
162457,1
162469,1
162473,1
162474,1
162482,1
162495,1
162497,1
162508,1
162518,1
162530,1
162533,1
162536,1
162542,1
162556,1
162572,1
162587,1
162596,1
162602,1
162606,1
162615,1
162618,1
162625,1
162636,1
162637,1
162639,1
162652,1
162658,1
162659,1
162663,1
162664,1
162665,1
162670,1
162676,1
162690,1
162692,6
162700,1
162701,1
162712,1
162715,1
162728,1
162729,1
162735,1
162743,1
162744,1
162754,1
162758,1
162760,1
162769,1
162772,1
162775,1
162777,1
162782,1
162810,1
162811,1
162813,1
162817,1
162837,1
162838,3
162841,1
162842,1
162847,1
162850,1
162861,1
162882,1
162890,1
162891,1
162912,1
162913,1
162914,1
162917,1
162946,1
162951,1
162952,1
162967,1
162970,1
162971,1
162972,1
162973,1
162976,1
162979,1
162981,1
162982,1
162985,1
162986,1
162990,3
162994,1
162995,1
163009,1
163022,1
163032,1
163035,1
163037,1
163040,1
163044,1
163059,1
163062,1
163075,1
163084,1
163085,1
163087,1
163088,1
163090,1
163115,1
163119,1
163122,1
163135,1
163140,1
163152,1
163157,1
163159,1
163163,9
163169,1
163170,1
163173,1
163198,1
163202,1
163217,1
163220,1
163222,1
163229,1
163231,2
163235,1
163260,1
163276,1
163277,1
163283,1
163286,1
163288,1
163289,1
163294,2
163308,14
163309,2
163316,1
163319,1
163323,1
163326,1
163327,1
163330,13
163335,11
163336,1
163339,9
163350,1
163351,1
163356,1
163359,1
163377,1
163391,1
163395,1
163402,1
163405,1
163406,1
163407,1
163408,1
163410,1
163412,1
163415,1
163419,1
163421,1
163445,1
163488,6
163494,1
163498,1
163502,1
163510,1
163514,1
163518,1
163528,1
163540,1
163542,1
163545,1
163552,1
163576,1
163583,1
163584,1
163590,1
163594,1
163602,1
163616,1
163627,1
163637,1
163642,1
163646,1
163651,1
163656,1
163657,1
163670,1
163673,1
163693,1
163695,1
163731,1
163732,1
163739,1
163744,1
163751,1
163764,1
163771,1
163776,1
163795,1
163798,1
163811,1
163816,1
163853,1
163888,1
163903,1
163911,1
163912,1
163916,1
163917,1
163925,1
163929,1
163933,1
163937,1
163947,1
163952,1
163954,0
163969,1
163977,1
163984,1
163987,1
163992,1
163996,1
164001,1
164002,1
164018,11
164021,1
164022,1
164024,1
164026,1
164027,5
164029,1
164033,1
164040,1
164053,1
164084,1
164085,1
164092,1
164094,1
164097,14
164098,1
164101,1
164102,1
164110,1
164125,1
164127,1
164128,1
164139,1
164142,1
164155,1
164162,1
164170,1
164173,1
164179,1
164182,1
164184,1
164187,1
164191,1
164196,4
164205,1
164210,1
164216,1
164222,1
164223,1
164234,1
164235,1
164245,1
164246,1
164267,1
164269,1
164272,1
164273,1
164274,1
164280,1
164289,1
164306,1
164311,1
164316,1
164320,1
164332,1
164333,1
164335,1
164346,1
164347,1
164350,1
164352,1
164361,1
164392,1
164395,1
164400,1
164401,1
164459,1
164468,1
164486,1
164491,6
164496,1
164501,1
164503,1
164505,1
164506,1
164516,1
164525,1
164529,1
164530,1
164537,1
164550,1
164559,1
164568,1
164570,1
164587,1
164600,1
164602,1
164621,1
164627,1
164640,2
164646,1
164659,8
164661,1
164667,1
164671,1
164674,1
164682,1
164684,1
164692,1
164694,1
164699,1
164701,1
164711,1
164713,1
164716,14
164732,1
164734,1
164760,1
164765,6
164767,1
164769,14
164784,1
164807,10
164813,1
164817,1
164818,1
164819,1
164821,1
164822,1
164832,1
164833,1
164834,1
164837,1
164838,1
164843,1
164854,1
164859,1
164878,1
164881,1
164883,1
164893,1
164894,1
164900,1
164918,1
164923,1
164927,1
164929,1
164931,1
164933,1
164942,1
164948,1
164955,1
164963,1
164970,1
164979,6
164980,1
164981,1
164987,1
164988,4
164990,1
165001,1
165008,0
165019,1
165022,1
165041,1
165051,1
165073,1
165077,1
165081,1
165086,1
165088,1
165089,11
165090,1
165093,1
165094,1
165095,1
165096,1
165098,1
165099,1
165102,1
165105,1
165106,1
165114,1
165115,0
165116,1
165118,1
165119,1
165120,1
165122,1
165124,1
165126,1
165127,1
165128,1
165129,1
165131,1
165133,1
165135,1
165137,1
165138,1
165139,1
165140,1
165141,1
165147,0
165149,1
165150,1
165151,1
165152,1
165156,1
165157,1
165158,1
165163,1
165167,1
165171,1
165179,1
165195,1
165198,1
165203,1
165204,1
165207,9
165208,1
165209,1
165211,1
165214,1
165215,1
165217,1
165224,1
165252,1
165253,0
165256,1
165268,1
165269,1
165276,1
165288,1
165296,1
165300,1
165304,1
165308,1
165319,1
165327,1
165329,1
165334,1
165343,1
165374,1
165376,1
165391,1
165393,1
165397,1
165409,1
165447,1
165451,1
165454,1
165456,1
165466,1
165469,1
165470,1
165474,1
165476,1
165477,1
165478,1
165479,1
165480,1
165483,1
165486,1
165489,1
165491,1
165493,1
165495,1
165496,1
165500,1
165506,1
165509,1
165510,1
165511,1
165514,1
165518,1
165520,1
165521,1
165522,1
165523,1
165524,1
165526,1
165528,1
165529,1
165530,1
165537,1
165538,1
165542,1
165544,1
165545,1
165546,1
165549,1
165551,1
165559,1
165560,9
165562,1
165565,1
165568,1
165570,1
165578,0
165615,1
165619,14
165621,1
165626,1
165627,1
165656,1
165661,1
165670,1
165679,1
165681,1
165686,1
165688,1
165705,1
165711,1
165721,1
165730,1
165750,1
165751,1
165759,1
165760,1
165762,1
165770,1
165772,1
165774,1
165775,1
165777,1
165780,1
165782,1
165787,1
165788,1
165789,1
165801,1
165807,1
165808,1
165813,1
165819,1
165821,1
165822,1
165826,1
165827,1
165828,1
165832,1
165848,1
165866,1
165878,1
165883,1
165896,1
165897,1
165898,1
165899,1
165901,1
165904,12
165913,1
165914,1
165919,1
165928,1
165935,1
165936,1
165938,1
165939,1
165953,1
165957,1
165971,1
165972,1
165973,1
165980,1
165981,1
165995,1
166000,1
166003,1
166013,1
166021,1
166032,1
166051,1
166052,1
166067,1
166073,1
166095,1
166127,1
166135,1
166137,1
166157,7
166161,1
166162,1
166164,12
166165,1
166166,1
166173,1
166175,1
166178,1
166179,1
166182,1
166184,1
166185,1
166186,1
166190,1
166191,1
166194,1
166195,4
166196,13
166197,13
166198,1
166199,1
166200,3
166201,1
166202,1
166208,1
166209,1
166211,1
166212,1
166213,1
166214,1
166218,2
166219,1
166220,1
166222,1
166224,1
166225,1
166226,1
166227,1
166228,1
166229,1
166232,1
166234,1
166253,1
166255,2
166258,4
166259,4
166262,1
166263,0
166265,1
166273,1
166283,1
166292,1
166303,1
166316,1
166319,1
166320,1
166334,1
166338,1
166343,1
166346,1
166367,1
166386,1
166392,1
166394,1
166404,1
166412,1
166418,1
166421,1
166426,1
166447,1
166469,12
166479,1
166484,1
166489,1
166490,1
166514,1
166515,1
166517,1
166524,1
166531,1
166537,1
166547,1
166567,1
166568,1
166570,1
166575,4
166591,1
166594,1
166601,1
166622,1
166631,1
166637,1
166644,1
166656,1
166663,1
166664,1
166672,1
166686,1
166690,1
166706,1
166718,1
166719,1
166722,1
166726,1
166730,1
166731,1
166732,1
166737,1
166740,1
166747,1
166772,1
166774,1
166777,1
166781,1
166783,1
166815,1
166817,1
166821,1
166823,1
166829,1
166832,1
166848,4
166849,9
166855,1
166860,1
166861,1
166865,1
166868,1
166890,1
166893,1
166900,1
166907,1
166908,1
166917,1
166918,0
166919,1
166935,1
166941,1
166942,1
166952,1
166956,8
166957,7
166980,9
166995,1
167003,13
167019,0
167025,1
167027,1
167028,1
167030,1
167032,1
167043,14
167050,1
167052,1
167053,1
167075,1
167082,1
167094,1
167096,1
167105,1
167129,1
167130,1
167134,1
167157,1
167159,1
167162,1
167172,1
167196,1
167204,1
167205,1
167209,1
167217,1
167223,1
167226,1
167227,1
167228,1
167231,1
167254,1
167255,1
167258,1
167268,1
167291,1
167296,1
167323,1
167336,1
167339,1
167343,1
167355,1
167360,1
167372,1
167377,1
167384,10
167392,12
167396,1
167400,1
167410,1
167414,1
167415,1
167418,1
167420,1
167423,1
167433,1
167467,1
167479,1
167489,1
167490,1
167500,1
167510,1
167521,1
167524,1
167534,1
167535,1
167536,1
167539,1
167553,1
167555,1
167556,6
167557,5
167558,1
167562,13
167568,1
167569,1
167570,1
167572,1
167578,1
167586,1
167588,1
167592,1
167593,1
167595,15
167596,1
167597,1
167598,10
167606,1
167607,2
167609,1
167610,1
167630,1
167654,1
167661,1
167662,1
167667,12
167670,1
167673,1
167674,1
167685,1
167688,1
167691,1
167692,1
167696,1
167699,1
167700,1
167701,1
167711,1
167722,1
167728,1
167756,1
167764,1
167776,1
167782,1
167799,1
167802,1
167813,1
167845,1
167852,1
167853,1
167856,1
167862,1
167870,1
167893,1
167896,1
167898,1
167907,1
167919,1
167923,1
167932,1
167933,1
167935,1
167942,1
167965,1
167979,1
167986,1
167987,1
167992,1
167994,1
168003,1
168008,1
168022,1
168026,1
168038,1
168061,1
168072,1
168073,1
168082,1
168086,1
168097,1
168101,1
168112,12
168123,1
168125,1
168140,1
168141,1
168144,1
168153,1
168157,1
168170,1
168178,1
168180,1
168219,1
168232,1
168237,1
168241,1
168242,1
168244,1
168253,1
168254,1
168255,1
168259,1
168268,1
168276,1
168277,1
168279,1
168280,1
168283,1
168285,1
168294,1
168297,1
168303,1
168311,1
168322,1
168329,1
168334,1
168337,1
168341,1
168343,1
168351,1
168373,1
168376,1
168379,1
168390,1
168395,1
168404,1
168405,1
168411,1
168421,1
168426,1
168428,1
168431,1
168432,1
168442,1
168452,1
168454,1
168459,1
168461,1
168462,1
168476,1
168492,1
168507,1
168521,1
168533,1
168575,1
168653,1
168654,1
168675,1
168680,1
168685,1
168689,1
168700,1
168703,1
168708,2
168711,1
168719,1
168720,1
168739,1
168756,1
168761,1
168766,1
168798,1
168800,1
168807,1
168813,1
168836,1
168868,1
168898,0
168903,1
168904,1
168907,6
168908,5
168909,12
168922,1
168927,1
168950,1
168951,1
168952,1
168968,15
168974,1
168979,1
168981,1
168982,1
168983,1
168986,1
168991,1
168992,1
168993,14
168999,1
169000,1
169014,1
169015,1
169021,1
169023,1
169025,1
169031,1
169036,1
169037,1
169048,1
169053,1
169054,1
169056,10
169061,1
169065,9
169068,1
169096,1
169097,1
169101,1
169102,1
169112,1
169113,1
169121,11
169126,12
169132,1
169134,1
169148,1
169154,1
169156,1
169165,0
169166,1
169168,1
169174,1
169182,1
169196,1
169203,1
169204,1
169213,1
169218,1
169235,1
169246,1
169251,1
169256,1
169258,1
169259,1
169260,1
169265,1
169267,1
169268,1
169272,1
169276,1
169278,1
169293,1
169298,7
169299,1
169302,1
169315,1
169330,1
169332,1
169339,1
169342,1
169346,1
169360,1
169374,8
169387,1
169401,1
169419,1
169424,1
169428,1
169432,1
169433,1
169448,1
169450,1
169451,1
169452,1
169466,1
169470,1
169472,1
169478,1
169487,1
169489,1
169500,4
169507,1
169517,1
169531,1
169534,1
169565,1
169567,1
169578,1
169592,1
169609,1
169612,0
169634,1
169641,1
169643,1
169648,6
169651,1
169656,1
169669,1
169672,1
169694,1
169695,1
169704,1
169706,1
169711,1
169719,1
169723,1
169729,1
169739,1
169741,1
169751,1
169756,1
169757,1
169762,1
169768,1
169769,1
169770,5
169780,1
169784,1
169786,1
169795,1
169796,1
169809,1
169830,1
169831,1
169845,1
169849,1
169869,1
169875,1
169883,1
169884,1
169885,1
169898,1
169900,1
169902,1
169922,1
169944,1
169946,1
169948,1
169949,1
169954,1
169956,1
169965,1
169977,1
169981,1
169989,1
169990,1
169992,1
170000,1
170007,1
170014,1
170019,1
170020,1
170022,1
170025,1
170030,1
170037,1
170038,1
170077,1
170081,1
170085,1
170088,1
170093,1
170105,1
170115,1
170119,1
170123,3
170148,1
170157,1
170159,1
170164,1
170177,1
170182,1
170184,1
170186,1
170191,1
170205,1
170207,0
170221,1
170233,1
170240,1
170250,1
170251,1
170263,1
170280,1
170283,1
170286,1
170290,1
170296,1
170307,1
170308,1
170310,1
170321,1
170338,1
170344,1
170355,1
170362,1
170387,1
170388,1
170390,1
170394,1
170410,1
170427,1
170432,1
170448,1
170450,1
170452,1
170456,1
170463,1
170493,1
170499,4
170502,1
170506,1
170507,1
170510,1
170543,1
170550,1
170557,1
170578,4
170580,1
170584,1
170587,1
170589,1
170590,1
170593,1
170596,1
170599,1
170602,1
170605,1
170606,1
170607,1
170613,9
170618,1
170627,1
170633,1
170639,1
170656,14
170657,1
170660,1
170662,1
170674,1
170680,1
170686,1
170689,1
170694,1
170732,1
170741,1
170761,1
170763,1
170768,1
170780,1
170787,1
170803,1
170807,1
170811,1
170813,1
170825,1
170827,1
170828,1
170831,14
170844,1
170846,1
170849,1
170853,10
170854,1
170856,1
170857,1
170862,1
170863,1
170864,1
170874,12
170878,1
170879,8
170882,1
170886,1
170887,1
170888,1
170890,1
170891,1
170892,1
170893,1
170895,1
170896,1
170897,1
170899,1
170900,1
170904,1
170906,1
170907,9
170910,1
170913,1
170915,1
170916,1
170917,1
170918,1
170919,1
170920,14
170926,1
170928,1
170930,1
170932,1
170934,1
170937,1
170942,1
170944,1
170946,1
170948,1
170955,1
170956,1
170959,1
170960,1
170961,4
170965,1
170967,1
170968,1
170972,1
170973,1
170975,1
170977,1
170981,1
170982,1
170987,1
170989,1
170992,1
170997,14
170998,11
171006,3
171014,1
171022,1
171026,1
171030,3
171036,0
171037,1
171047,1
171058,1
171060,1
171067,1
171069,1
171078,1
171086,1
171088,1
171092,1
171098,1
171101,1
171115,1
171137,1
171142,1
171150,2
171161,1
171170,1
171172,1
171173,7
171177,1
171184,1
171185,1
171189,1
171202,1
171222,1
171223,12
171228,1
171249,1
171254,1
171258,1
171262,1
171264,1
171269,1
171276,1
171280,1
171281,1
171282,1
171296,1
171300,1
171316,12
171330,1
171337,1
171343,1
171360,1
171364,1
171377,12
171395,1
171398,1
171404,1
171405,1
171407,1
171409,1
171410,1
171411,1
171412,1
171413,13
171414,1
171415,1
171417,1
171418,1
171419,1
171420,1
171427,1
171430,1
171431,1
171432,1
171433,1
171437,1
171438,1
171439,1
171441,1
171442,1
171443,1
171444,13
171446,1
171447,1
171448,1
171451,1
171452,1
171453,1
171454,1
171455,1
171458,1
171459,1
171460,1
171464,1
171465,1
171467,1
171468,1
171469,1
171474,1
171475,1
171476,1
171478,1
171480,13
171481,1
171484,1
171485,1
171487,14
171488,1
171490,1
171491,1
171492,1
171495,1
171496,1
171497,1
171498,1
171500,1
171501,1
171502,2
171503,1
171504,2
171506,1
171527,1
171530,1
171533,1
171548,1
171552,9
171560,1
171572,1
171582,1
171583,12
171589,4
171590,1
171591,1
171594,1
171595,1
171603,1
171604,1
171611,1
171615,1
171636,1
171641,1
171643,1
171649,1
171655,1
171662,1
171680,1
171690,1
171695,1
171708,1
171727,1
171731,1
171733,1
